,genres,original_language,popularity,release_date,runtime,status,vote_average,vote_count
557,11,1,1.213481,1993,106,0,6,1.0
558,3,1,4.233092,1995,84,0,5,87.0
559,3,1,0.702543,1990,103,0,7,2487.0
560,1,1,11.945397,1990,127,0,6,1381.0
561,7,1,16.357419,1992,90,0,7,3495.0
562,8,1,22.661695,1991,137,0,7,4274.0
563,4,1,11.654349,1990,181,0,7,1084.0
564,20,1,0.426887,1995,92,0,6,4.0
565,1,1,19.10673,1989,126,0,7,2145.0
566,6,1,4.307222,1991,119,0,8,4549.0
567,1,1,16.263878,1937,83,0,6,1973.0
568,11,1,23.433511,1991,84,0,7,3029.0
569,7,1,14.202283999999999,1940,88,0,6,1412.0
570,11,1,13.348451,1990,119,0,7,1807.0
571,3,11,0.345748,1993,87,0,6,6.0
572,4,1,11.722424,1969,145,0,7,266.0
573,6,1,3.4052300000000004,1994,101,0,5,15.0
574,2,1,0.088451,1994,113,0,6,1.0
575,3,1,2.47308,1995,106,0,6,20.0
576,3,1,7.009946,1996,108,0,6,160.0
577,5,1,4.9835519999999995,1995,93,0,5,64.0
578,11,1,1.4610290000000001,1993,112,0,5,1.0
579,6,1,12.61469,1996,98,0,7,2080.0
580,4,1,14.657754,1996,89,0,6,105.0
581,7,1,7.640072999999999,1981,90,0,6,150.0
582,5,1,5.263187,1996,86,0,4,111.0
583,3,1,8.174116,1996,97,0,4,30.0
584,2,1,2.420301,1996,112,0,7,51.0
585,2,1,0.618066,1996,91,0,4,3.0
586,3,4,1.3066280000000001,1974,100,0,7,10.0
587,7,1,9.834047,1970,78,0,7,1287.0
588,2,10,2.286788,1995,107,0,6,43.0
589,3,1,1.620174,1996,118,0,5,24.0
590,3,1,5.174212000000001,1996,94,0,3,24.0
591,4,7,0.736081,1991,105,0,7,4.0
592,2,2,0.5169239999999999,1993,127,0,6,4.0
593,20,1,0.793932,1995,83,0,4,3.0
594,3,1,1.9833009999999998,1990,98,0,7,5.0
595,3,1,2.2567470000000003,1996,108,0,5,15.0
596,3,1,4.619915,1995,92,0,6,82.0
597,6,1,10.326213000000001,1996,129,0,7,644.0
598,2,1,1.67218,1996,109,0,5,5.0
599,11,1,5.028897,1996,82,0,5,50.0
600,2,1,6.144235,1995,109,0,7,53.0
601,3,1,0.466476,1995,80,0,6,5.0
602,1,1,2.583686,1995,92,0,3,17.0
603,3,1,6.207993,1996,109,0,5,14.0
604,2,1,0.319215,1996,88,0,3,3.0
605,3,1,5.70904,1996,90,0,5,96.0
606,3,1,1.5234459999999999,1995,110,0,5,10.0
607,3,1,4.405169,1996,108,0,5,17.0
608,2,1,4.530079,1996,107,0,5,74.0
609,4,2,4.7281629999999994,1994,90,0,6,145.0
610,11,7,0.14915699999999998,1995,97,0,5,1.0
611,2,2,1.784647,1996,106,0,7,16.0
612,2,1,11.595316,1996,117,0,6,240.0
613,4,1,15.793477,1996,110,0,6,2677.0
614,2,7,0.49497700000000006,1995,85,0,7,6.0
615,2,1,2.337263,1996,123,0,6,19.0
616,3,7,0.821299,1996,86,0,5,7.0
617,5,14,0.39662600000000003,1995,100,0,6,10.0
618,1,1,23.636589999999998,1996,103,0,6,553.0
619,8,1,3.09233,1996,100,0,5,46.0
620,2,1,1.558066,1993,100,0,6,4.0
621,6,2,3.804493,1960,115,0,7,73.0
622,11,1,0.987434,1996,94,0,5,3.0
623,4,1,13.217623000000001,1996,79,0,6,375.0
624,2,1,6.9549259999999995,1996,97,0,6,157.0
625,3,1,2.299851,1996,89,0,5,26.0
626,3,1,1.2968620000000002,1996,91,0,4,4.0
627,12,15,14.587894,1995,170,0,7,143.0
628,12,12,3.582047,1995,130,0,6,23.0
629,8,1,3.085207,1996,90,0,5,23.0
630,2,16,3.9007089999999995,1955,125,0,7,63.0
631,2,16,2.381806,1959,117,0,8,40.0
632,3,1,2.985163,1996,73,0,7,71.0
633,7,1,11.054250999999999,1996,88,0,6,1335.0
634,17,1,14.304205,1968,98,0,5,149.0
635,20,1,0.062388,1995,90,0,8,1.0
636,3,1,0.466991,1996,98,0,5,1.0
637,2,1,0.459376,1994,25,0,7,8.0
638,2,2,4.658149,1965,100,0,6,100.0
639,2,2,2.2722130000000003,1981,128,0,6,21.0
640,14,1,0.18342999999999998,1994,75,0,7,4.0
641,5,1,0.400023,1980,96,0,5,9.0
642,2,1,2.791667,1996,110,0,6,9.0
643,2,1,0.487357,1994,118,0,8,1.0
644,8,1,4.357971,1995,107,0,4,37.0
645,2,7,0.122178,1995,115,0,5,1.0
646,3,1,9.1861,1996,105,0,5,26.0
647,8,1,1.899069,1996,94,0,3,18.0
648,8,1,10.685369999999999,1996,114,0,5,60.0
649,6,1,1.217249,1996,94,0,5,7.0
650,6,1,0.8778530000000001,1995,88,1,7,5.0
651,8,1,10.298582000000001,1996,99,0,5,29.0
652,2,1,1.0991870000000001,1995,99,0,3,5.0
653,3,1,2.25008,1995,90,0,6,24.0
654,2,6,0.755047,1992,138,0,6,15.0
655,2,1,7.918417999999999,1968,130,0,7,36.0
656,11,1,1.579153,1996,86,0,5,11.0
657,8,1,7.941972,1996,95,0,5,126.0
658,3,1,0.9470069999999999,1996,102,0,7,9.0
659,2,1,1.231692,1996,99,0,5,7.0
660,2,1,5.794630000000001,1996,107,0,6,73.0
661,3,1,5.1212029999999995,1996,93,0,5,86.0
662,7,1,10.813578999999999,1988,74,0,6,372.0
663,3,1,1.9407470000000002,1996,91,0,4,35.0
664,4,1,4.5570059999999994,1996,95,0,5,85.0
665,2,1,1.926109,1994,100,0,6,10.0
666,2,1,0.709209,1994,103,0,4,11.0
667,2,1,6.505272,1995,121,0,7,397.0
668,12,1,1.690768,1995,135,0,6,25.0
669,8,1,6.035166,1975,91,0,6,27.0
670,3,10,1.133409,1995,106,0,5,5.0
671,1,2,7.326169,1993,107,0,7,433.0
672,3,1,8.768806,1996,117,0,5,158.0
673,14,1,0.037443000000000004,1996,112,0,10,1.0
674,2,1,12.860385,1996,101,0,6,388.0
675,3,1,3.321765,1996,91,0,5,29.0
676,2,1,1.1966860000000001,1996,103,0,5,9.0
677,3,1,1.92386,1995,95,0,7,21.0
678,7,1,0.543042,1995,104,0,7,11.0
679,2,1,9.264679,1996,132,0,5,17.0
680,8,1,0.343579,1996,99,0,5,5.0
681,8,1,13.249823999999998,1996,136,0,6,1474.0
682,3,1,0.7466619999999999,1996,91,0,5,6.0
683,1,4,6.247819,1994,105,0,7,105.0
684,8,1,8.739144,1996,113,0,6,966.0
685,8,1,5.877599,1996,98,0,3,117.0
686,2,2,0.125882,1995,102,0,5,1.0
687,8,13,10.686166,1995,83,0,7,854.0
688,5,1,4.856229,1996,92,0,5,125.0
689,8,1,8.202057,1996,81,0,4,148.0
690,13,1,6.796858,1995,30,0,7,223.0
691,2,1,4.386329,1948,78,0,6,33.0
692,3,1,1.751457,1996,94,0,4,22.0
693,8,1,6.497591000000001,1996,115,0,6,200.0
694,2,1,9.803980000000001,1964,95,0,8,1472.0
695,5,1,0.160571,1992,100,0,7,4.0
696,3,1,0.8510780000000001,1995,92,0,7,7.0
697,2,1,5.508101,1995,94,0,5,20.0
698,13,1,1.048075,1950,113,0,7,5.0
699,14,18,0.146287,1995,91,0,10,1.0
700,2,3,5.215992,1994,100,0,7,73.0
701,2,7,7.6672839999999995,1993,134,0,7,116.0
702,4,1,8.079541,1996,100,0,4,138.0
703,2,1,11.341502,1996,115,0,4,210.0
704,2,1,1.427756,1996,102,0,5,15.0
705,2,1,0.889498,1995,105,0,7,11.0
706,3,1,6.2872449999999995,1996,113,0,5,340.0
707,2,1,2.771201,1996,103,0,6,32.0
708,3,1,0.36541799999999997,1995,107,0,6,4.0
709,15,2,0.514363,1987,80,0,6,2.0
710,2,19,0.043903,1973,85,0,7,10.0
711,2,2,0.049573,1982,75,0,5,1.0
712,2,2,1.794298,1968,121,0,5,24.0
713,10,1,0.8379110000000001,1995,90,0,6,5.0
714,2,1,19.348466000000002,1996,93,0,7,2737.0
715,3,1,2.7000610000000003,1997,113,0,3,4.0
716,8,1,17.634197,1996,145,0,6,3334.0
717,2,1,6.418805,1996,116,0,6,99.0
718,2,1,12.202063,1996,116,0,5,202.0
719,2,1,13.553999,1996,91,0,6,1182.0
720,3,1,7.586577,1996,96,0,5,603.0
721,3,1,11.633347,1996,113,0,6,248.0
722,8,1,6.919314,1996,115,0,5,553.0
723,1,1,9.651581,1996,95,0,5,717.0
724,2,10,0.202495,1990,105,0,6,3.0
725,2,20,0.8263719999999999,1994,82,0,7,6.0
726,3,1,0.9706879999999999,1994,102,0,5,2.0
727,2,1,0.147662,1974,80,1,6,3.0
728,8,1,11.995799,1996,115,0,5,385.0
729,5,1,12.09096,1996,110,0,6,413.0
730,2,1,9.069963000000001,1996,135,0,6,79.0
731,3,1,4.086563,1996,100,0,5,47.0
732,2,1,5.575991999999999,1996,123,0,6,328.0
733,3,1,0.9132809999999999,1996,86,0,6,8.0
734,3,1,10.827266,1996,96,0,5,71.0
735,6,1,13.309013,1996,149,0,7,522.0
736,2,1,7.031279,1996,88,0,6,9.0
737,11,2,0.22712800000000002,1995,94,0,6,4.0
738,4,1,2.318141,1996,109,0,5,32.0
739,8,1,3.906949,1996,98,0,5,49.0
740,1,1,8.962892,1996,93,0,3,60.0
741,13,1,3.521921,1996,93,0,5,35.0
742,8,1,0.926867,1996,89,0,4,1.0
743,12,1,0.145092,1995,102,0,7,2.0
744,3,1,9.898696000000001,1996,90,0,5,42.0
745,3,1,0.036699,1993,82,0,6,1.0
746,4,2,1.116063,1956,104,0,7,8.0
747,12,22,0.270432,1992,123,0,6,2.0
748,2,2,1.683348,1967,89,0,6,25.0
749,2,7,0.0005780000000000001,1993,139,0,6,4.0
750,3,7,1.165202,1996,100,0,5,9.0
751,20,1,1.606957,1995,91,0,6,6.0
752,7,1,7.523528,1996,90,0,5,55.0
753,1,1,9.490858,1996,78,0,5,87.0
754,3,1,10.177303,1996,102,0,6,172.0
755,11,1,0.9402280000000001,1995,99,0,7,10.0
756,8,1,8.772188,1996,117,0,6,482.0
757,3,1,4.220058,1996,86,0,5,51.0
758,3,1,0.8798520000000001,1996,89,0,5,8.0
759,8,1,3.186891,1996,102,0,6,30.0
760,8,1,15.874491,1996,107,0,5,291.0
761,3,1,10.034915,1996,98,0,6,892.0
762,2,1,6.593011,1996,121,0,6,152.0
763,8,1,6.554678999999999,1996,84,0,5,119.0
764,3,1,12.297782000000002,1996,108,0,5,32.0
765,2,2,9.935891,1960,90,0,7,130.0
766,5,1,3.4504019999999995,1996,87,0,5,63.0
767,2,1,0.042365,1995,87,0,7,1.0
768,2,1,1.663948,1995,85,0,7,4.0
769,2,1,0.404501,1996,98,0,5,1.0
770,3,1,1.19589,1996,117,0,6,17.0
771,8,1,12.229381,1996,97,0,5,381.0
772,6,23,1.781952,1995,123,0,6,23.0
773,2,1,4.797674,1996,108,0,6,97.0
774,3,1,6.2496599999999995,1996,135,0,5,152.0
775,2,1,0.12427300000000001,1991,109,0,6,1.0
776,2,13,0.9692540000000001,1958,98,0,6,12.0
777,2,2,0.629807,1990,104,0,6,2.0
778,2,1,41.109264,1972,175,0,8,6024.0
779,3,7,8.593319000000001,1994,90,0,6,34.0
780,8,8,6.751864,1992,95,0,6,109.0
781,2,1,1.143656,1996,88,0,6,9.0
782,6,1,12.449574,1996,108,0,6,203.0
783,3,1,3.7140489999999997,1996,89,0,4,17.0
784,2,1,0.9139870000000001,1990,109,0,6,7.0
785,20,1,5.130136,1996,116,0,6,13.0
786,3,1,2.289647,1997,94,0,4,48.0
787,11,7,0.14315,1996,82,0,4,2.0
788,2,3,1.404588,1994,118,0,7,16.0
789,2,7,0.364246,1976,101,0,4,2.0
790,2,1,0.705136,1996,91,0,6,10.0
791,8,8,1.2625389999999999,1993,104,0,5,12.0
792,3,1,0.6356689999999999,1996,90,0,5,3.0
793,2,1,0.10940599999999999,1995,104,0,7,3.0
794,5,1,7.699967,1997,110,0,5,130.0
795,1,1,12.725342999999999,1996,96,0,4,148.0
796,3,1,6.5104370000000005,1996,101,0,5,28.0
797,2,1,9.028947,1996,94,0,6,18.0
798,1,1,2.523605,1996,110,0,5,46.0
799,8,1,7.859132000000001,1996,84,0,5,164.0
800,2,1,0.9789889999999999,1998,96,0,6,4.0
801,7,1,6.3724419999999995,1995,71,0,6,86.0
802,5,1,8.768288,1995,88,0,5,173.0
803,2,1,4.696680000000001,1996,134,0,7,22.0
804,2,1,6.038784,1996,114,0,7,13.0
805,2,7,0.472479,1933,88,0,6,8.0
806,2,1,0.14712999999999998,2010,110,0,7,4.0
807,2,2,2.115268,1994,115,0,7,18.0
808,2,1,14.373860999999998,1943,170,0,6,41.0
809,3,1,8.888069,1940,112,0,7,196.0
810,3,1,11.064858000000001,1952,103,0,7,747.0
811,2,1,5.5652029999999995,1951,113,0,6,133.0
812,15,1,5.461487,1957,103,0,7,162.0
813,3,1,10.879289,1961,110,0,7,1082.0
814,9,1,18.20822,1958,128,0,8,1162.0
815,2,1,17.911314,1954,112,0,8,1531.0
816,3,1,6.465257,1934,105,0,7,283.0
817,2,1,14.545058,1944,114,0,7,73.0
818,3,1,2.8639349999999997,1934,107,0,7,17.0
819,9,1,12.410427,1959,136,0,7,1062.0
820,3,1,11.994280999999999,1960,125,0,8,498.0
821,3,1,11.845107,1959,122,0,8,835.0
822,3,1,7.098731,1963,113,0,7,351.0
823,2,1,13.916101000000001,1942,102,0,7,1462.0
824,9,1,5.782544000000001,1941,100,0,7,435.0
825,2,1,12.494394,1964,170,0,7,361.0
826,3,1,7.3597410000000005,1954,113,0,7,284.0
827,3,1,11.954806,1953,119,0,7,502.0
828,2,1,5.640722,1939,93,0,7,22.0
829,3,1,7.331511,1944,113,0,6,66.0
830,4,1,22.064932000000002,1939,102,0,7,1689.0
831,2,1,14.240357000000001,1939,238,0,7,995.0
832,3,1,2.9236720000000003,1982,92,0,7,35.0
833,2,1,11.709777,1950,110,0,8,533.0
834,9,1,15.811921,1941,119,0,8,1244.0
835,17,1,22.494622,1968,149,0,7,3075.0
836,4,1,0.949155,1947,95,0,4,3.0
837,2,1,12.063080000000001,1950,138,0,8,367.0
838,3,1,5.076649,1939,133,0,6,26.0
839,2,1,8.590813,1940,130,0,7,346.0
840,9,1,9.955445,1940,120,0,7,86.0
841,20,1,10.135111,1946,102,0,7,345.0
842,2,1,5.47596,1945,111,0,7,166.0
843,2,1,9.813419,1957,111,0,7,101.0
844,6,1,5.490505000000001,1955,106,0,7,299.0
845,3,1,2.4691669999999997,1950,92,0,6,43.0
846,3,1,3.5739349999999996,1953,112,0,7,46.0
847,3,1,5.120036,1939,110,0,7,77.0
848,3,1,8.196679,1957,130,0,7,55.0
849,3,1,10.36311,1958,116,0,6,68.0
850,3,4,1.954175,1958,94,0,6,11.0
851,8,1,10.685036,1938,102,0,7,170.0
852,8,1,7.431939,1940,94,0,7,39.0
853,2,1,9.884516,1944,88,0,7,173.0
854,1,1,3.008607,1947,104,0,7,59.0
855,4,1,3.166544,1937,97,0,6,42.0
856,3,1,7.122093,1935,101,0,7,62.0
857,3,1,7.274947999999999,1942,99,0,7,119.0
858,3,1,5.480098,1936,94,0,7,69.0
859,8,1,10.864284,1956,201,0,7,169.0
860,2,1,6.4288300000000005,1955,115,0,7,163.0
861,3,1,10.573867,1934,93,0,7,97.0
862,3,1,9.88321,1940,92,0,7,171.0
863,4,1,6.164226,1956,167,0,6,85.0
864,2,1,15.031588000000001,1946,130,0,8,1103.0
865,3,1,8.168694,1939,129,0,7,245.0
866,3,1,6.60577,1938,102,0,7,201.0
867,2,1,2.446972,1941,119,0,6,23.0
868,2,1,0.284522,1926,115,0,8,4.0
869,3,1,0.26469499999999996,1943,91,0,5,7.0
870,2,1,1.831221,1934,83,0,6,26.0
871,3,1,0.594433,1946,100,0,5,6.0
872,2,1,4.709847,1936,102,0,6,13.0
873,20,1,1.758391,1939,92,0,5,8.0
874,3,1,0.8965049999999999,1949,101,0,6,17.0
875,11,1,8.08426,1947,100,0,6,27.0
876,8,1,5.865697,1935,86,0,7,217.0
877,12,1,8.85591,1945,117,0,5,14.0
878,8,1,1.4509889999999999,1943,116,0,4,16.0
879,5,1,14.384198000000001,1968,96,0,7,591.0
880,4,1,6.636872,1951,105,0,7,232.0
881,8,1,2.001733,1953,89,0,6,31.0
882,2,1,11.794846000000001,1958,108,0,7,168.0
883,11,1,0.912955,1954,116,0,5,9.0
884,2,1,10.750619,1941,122,0,7,52.0
885,2,1,0.348765,1938,96,0,5,6.0
886,3,1,0.367546,1937,93,0,3,2.0
887,2,1,1.914697,1932,89,0,6,29.0
888,15,1,0.283269,1936,65,0,6,1.0
889,2,1,0.064512,1996,83,0,4,1.0
890,8,8,1.0600969999999998,1985,93,0,7,11.0
891,2,1,1.463219,1997,95,0,5,8.0
892,2,1,8.500509,1955,115,0,6,19.0
893,3,1,0.537795,1996,99,0,5,2.0
894,8,1,5.5111550000000005,1996,107,0,6,114.0
895,2,1,1.262649,1997,103,0,4,6.0
896,2,1,9.364417999999999,1996,116,0,6,15.0
897,2,7,0.751733,1995,127,0,6,6.0
898,8,1,7.370163000000001,1996,100,0,5,104.0
899,2,1,6.728199000000001,1996,132,0,6,98.0
900,2,1,6.746475,1996,94,0,4,11.0
901,2,1,2.702973,1996,107,0,6,45.0
902,8,1,11.845918,1996,101,0,6,263.0
903,8,1,1.625873,1996,110,0,6,5.0
904,2,1,6.85606,1996,118,0,6,66.0
905,3,1,4.989276,1996,104,0,5,73.0
906,3,1,2.781581,1996,88,0,6,29.0
907,3,1,0.000308,1979,94,0,6,3.0
908,2,1,4.990506,1996,118,0,5,80.0
909,8,1,5.918737,1996,92,0,4,102.0
910,8,1,5.511475,1996,104,0,5,99.0
911,6,1,3.9984940000000004,1996,113,0,5,62.0
912,3,1,4.040945,1975,100,0,6,34.0
913,8,1,5.497358999999999,1955,93,0,5,14.0
914,4,1,7.1516910000000005,1975,97,0,6,60.0
915,3,1,10.091707000000001,1968,107,0,6,126.0
916,11,1,4.914603,1974,88,0,5,77.0
917,4,1,12.887829,1957,83,0,7,68.0
918,3,1,5.807074,1961,129,0,6,92.0
919,4,1,3.254308,1960,134,0,6,50.0
920,4,1,7.186506,1993,84,0,6,218.0
921,3,1,3.404213,1959,104,0,6,22.0
922,4,1,4.623089,1960,126,0,7,88.0
923,2,1,2.8036790000000003,1965,112,0,6,28.0
924,4,1,8.722406,1954,127,0,6,160.0
925,3,1,8.307210000000001,1993,98,0,6,510.0
926,1,1,10.892812,1994,102,0,5,124.0
927,13,1,14.436857999999999,1950,74,0,6,1760.0
928,7,1,1.054814,1968,25,0,7,20.0
929,7,1,8.702472,1944,71,0,6,108.0
930,7,1,10.636458,1963,79,0,6,935.0
931,7,1,0.901443,1948,79,0,6,5.0
932,4,1,10.639244,1991,143,0,6,937.0
933,3,1,15.11549,1964,139,0,7,1217.0
934,7,1,14.655879,1941,64,0,6,1206.0
935,1,1,7.644722,1977,128,0,6,201.0
936,4,1,10.362012,1971,117,0,6,260.0
937,7,1,16.488937,1951,75,0,7,1557.0
938,4,1,10.197106,1981,82,0,7,884.0
939,3,1,7.088533,1996,110,0,6,95.0
940,2,1,9.067730000000001,1965,174,0,7,966.0
941,8,1,16.640522,1988,131,0,7,4005.0
942,5,1,6.685948,1992,108,0,5,198.0
943,2,1,5.52185,1996,103,0,6,11.0
944,2,1,2.943911,1996,95,0,5,7.0
945,2,1,11.223572,1996,142,0,7,127.0
946,3,1,8.685761,1996,108,0,6,230.0
947,2,1,3.263681,1996,93,0,5,13.0
948,2,1,2.167132,1996,125,0,5,21.0
949,3,1,0.453988,1996,105,0,5,2.0
950,3,1,5.766163,1996,90,0,7,76.0
951,6,1,14.482345,1996,120,0,6,323.0
952,4,1,10.789928,1996,109,0,6,238.0
953,14,1,2.6538169999999996,1996,112,0,6,33.0
954,3,1,3.464286,1996,95,0,6,51.0
955,6,1,0.881187,1996,101,0,6,8.0
956,2,1,5.2306610000000004,1996,120,0,7,11.0
957,8,1,3.733574,1997,103,0,4,12.0
958,2,1,3.3796769999999996,1996,123,0,6,38.0
959,15,1,9.649113,1996,101,0,6,149.0
960,2,10,0.401227,1996,102,0,6,3.0
961,2,1,11.774061,1996,120,0,6,1406.0
962,3,1,6.578025,1996,94,0,6,255.0
963,6,1,9.198283,1996,147,0,7,729.0
964,2,1,2.3580900000000002,1996,122,1,6,8.0
965,2,1,0.27167399999999997,1996,96,0,6,6.0
966,4,1,8.654244,1996,81,0,6,494.0
967,9,1,0.757337,1952,88,0,5,3.0
968,3,1,3.786353,1937,109,0,7,22.0
969,3,1,1.6859810000000002,1937,101,0,7,4.0
970,6,1,3.7704410000000004,1947,86,0,6,26.0
971,6,1,3.433265,1944,95,0,7,48.0
972,4,1,1.7157509999999998,1952,81,0,5,8.0
973,12,1,0.347124,1993,115,0,7,3.0
974,13,1,12.416635000000001,1971,100,0,7,826.0
975,3,4,0.297781,1994,85,0,5,2.0
976,5,1,7.667964,1961,100,0,7,126.0
977,3,1,6.048904,1973,89,0,7,206.0
978,3,1,4.331819,1971,82,0,6,167.0
979,3,1,11.400352999999999,1988,108,0,7,576.0
980,3,1,10.714172999999999,1979,94,0,7,1230.0
981,3,1,5.378996,1982,132,0,6,89.0
982,3,1,11.862375,1972,110,0,6,39.0
983,4,1,4.473326999999999,1965,160,0,7,64.0
984,6,1,12.109198,1967,111,0,7,384.0
985,4,1,1.728104,1958,86,0,6,25.0
986,6,1,7.853231,1954,104,0,7,539.0
987,2,1,14.044122,1987,100,0,7,1371.0
988,6,1,12.22034,1992,99,0,8,3821.0
989,2,1,18.206972,1986,120,0,7,1236.0
990,3,1,8.051891,1989,97,0,6,255.0
991,20,1,16.628427,1992,127,0,6,869.0
992,2,1,7.829619,1991,140,0,6,285.0
993,11,1,7.404329,1992,112,0,6,180.0
994,6,1,6.792215,1992,100,0,7,330.0
995,2,1,15.417202,1982,151,0,7,149.0
996,17,1,19.358546,1982,115,0,7,3359.0
997,3,1,0.6170140000000001,1994,80,0,6,4.0
998,1,1,1.896952,1938,69,0,7,34.0
999,4,1,7.046753,1990,107,0,5,359.0
1000,8,1,20.301019,1986,110,0,6,1736.0
1001,8,1,0.51063,1996,97,0,6,5.0
1002,2,1,10.968169,1955,111,0,7,351.0
1003,2,1,7.301719,1951,125,0,7,291.0
1004,5,1,7.97048,1996,85,0,4,41.0
1005,14,2,10.793031,1996,80,0,7,61.0
1006,3,1,1.6695970000000002,1995,92,0,5,7.0
1007,3,1,3.2776120000000004,1996,114,0,6,49.0
1008,6,1,2.772039,1996,99,0,7,31.0
1009,3,1,0.135596,2013,6,0,8,1.0
1010,2,2,1.813577,1995,90,0,6,8.0
1011,2,2,2.887239,1996,118,0,7,56.0
1012,8,1,2.7531630000000002,1996,90,0,5,3.0
1013,2,1,9.178371,1996,129,0,6,257.0
1014,3,1,10.738755000000001,1995,100,0,5,15.0
1015,14,1,0.112669,1996,105,0,5,2.0
1016,2,1,12.252186,1981,109,0,7,101.0
1017,9,1,6.501176999999999,1975,113,0,6,138.0
1018,3,1,7.881010000000001,1991,103,0,5,107.0
1019,4,1,9.809585,1989,139,0,7,822.0
1020,5,1,9.194572,1980,89,0,6,318.0
1021,17,1,10.124544,1981,99,0,6,720.0
1022,2,1,6.7155119999999995,1981,91,0,6,165.0
1023,2,2,4.883274,1986,120,0,7,113.0
1024,2,2,5.939394,1986,120,0,7,103.0
1025,2,10,0.149107,1993,90,0,6,3.0
1026,3,1,11.431866000000001,1980,109,0,6,103.0
1027,4,1,10.43389,1975,91,0,7,1742.0
1028,11,1,1.068288,1996,79,0,6,12.0
1029,2,1,0.104276,1996,110,0,4,1.0
1030,2,1,0.051135,1996,112,0,5,1.0
1031,3,1,1.1639469999999998,1996,123,0,8,5.0
1032,14,1,3.60795,1996,89,0,7,54.0
1033,7,1,7.7712330000000005,1993,30,0,7,266.0
1034,14,2,0.44196499999999994,1995,62,0,7,3.0
1035,9,2,1.233692,1982,122,0,6,22.0
1036,7,24,1.8920080000000001,1994,97,0,7,22.0
1037,2,1,2.3353,1948,79,0,6,17.0
1038,6,1,10.091381,1948,79,0,7,19.0
1039,20,1,4.237737999999999,1947,92,0,6,15.0
1040,2,4,0.41263299999999997,1944,84,0,7,11.0
1041,2,1,0.206154,1946,110,0,4,3.0
1042,3,1,0.52878,1934,62,0,3,2.0
1043,2,7,5.614456,1979,142,0,7,93.0
1044,2,1,2.1866630000000002,1972,154,0,6,29.0
1045,3,2,7.273791,1967,100,0,7,33.0
1046,3,1,1.952957,1996,112,0,5,17.0
1047,5,1,2.6610259999999997,1996,80,0,5,33.0
1048,14,1,0.07588500000000001,1990,98,0,6,2.0
1049,8,1,1.5679450000000001,1995,90,0,5,13.0
1050,3,1,3.041772,1992,102,0,6,44.0
1051,2,4,14.177005,1988,124,0,8,834.0
1052,6,1,5.970136,1989,125,0,7,137.0
1053,3,2,12.565447,1991,99,0,7,320.0
1054,2,2,9.661817,1991,97,0,7,154.0
1055,11,1,2.400185,1991,89,0,6,25.0
1056,2,1,8.548518,1957,88,0,8,565.0
1057,6,1,10.809693,1990,110,0,6,112.0
1058,3,1,0.0039770000000000005,1991,113,0,4,4.0
1059,10,1,0.112249,1997,91,0,5,1.0
1060,2,1,15.564160999999999,1996,162,0,7,559.0
1061,3,4,5.557759,1991,96,0,7,157.0
1062,2,1,5.841931,1989,103,0,7,208.0
1063,2,1,12.293656,1989,100,0,6,188.0
1064,2,1,5.367604,1992,135,0,6,7.0
1065,3,1,3.233531,1992,94,0,6,83.0
1066,9,1,5.070224,1988,103,0,7,109.0
1067,3,10,10.788319,1989,111,0,7,102.0
1068,14,1,1.325299,1991,119,0,6,32.0
1069,14,1,4.1012949999999995,1990,71,0,8,67.0
1070,2,1,35.529554,1975,133,0,8,3001.0
1071,3,1,7.194364,1978,86,0,6,201.0
1072,4,1,19.470959,1980,124,0,8,5998.0
1073,4,1,15.15267,1987,98,0,7,1518.0
1074,4,1,19.901576000000002,1981,115,0,7,3949.0
1075,3,1,9.837287,1985,132,0,7,877.0
1076,5,1,21.761179000000002,1986,137,0,7,3282.0
1077,10,4,16.788787,1966,161,0,8,2371.0
1078,3,1,14.316459,1987,107,0,7,173.0
1079,2,1,16.503959,1957,96,0,8,2130.0
1080,4,1,10.893332000000001,1962,216,0,7,870.0
1081,17,1,17.112594,1971,136,0,8,3432.0
1082,6,1,14.284787,1962,129,0,7,676.0
1083,2,1,13.5963,1979,153,0,8,2112.0
1084,10,4,15.589351,1968,175,0,8,1160.0
1085,4,1,14.586087,1983,135,0,7,4763.0
1086,2,7,6.357321,1987,128,0,7,256.0
1087,20,1,8.513889,1949,104,0,7,431.0
1088,2,1,15.424092000000002,1990,145,0,8,3211.0
1089,5,1,23.37742,1979,117,0,7,4564.0
1090,1,1,10.704612,1992,81,0,7,852.0
1091,4,2,13.503815,1988,168,0,7,364.0
1092,8,13,12.250232,1985,162,0,7,349.0
1093,8,8,8.019836999999999,1989,110,0,7,179.0
1094,2,1,36.826309,1960,109,0,8,2405.0
1095,15,1,10.076901,1980,133,0,7,1092.0
1096,2,1,36.629307,1974,200,0,8,3418.0
1097,2,1,13.941479999999999,1987,116,0,7,2595.0
1098,4,1,7.617298,1990,23,0,7,199.0
1099,12,1,7.307967,1989,137,0,7,73.0
1100,2,1,12.677592,1984,160,0,7,1107.0
1101,3,1,8.762386,1952,129,0,7,118.0
1102,2,1,32.182851,1984,229,0,8,1104.0
1103,2,1,8.868558,1980,129,0,7,968.0
1104,3,1,18.146043,1977,93,0,7,1044.0
1105,2,1,14.902397,1983,193,0,7,241.0
1106,2,11,7.787514999999999,1979,163,0,7,356.0
1107,8,7,8.80338,1981,149,0,7,623.0
